100 Block Address,Offense ID,Longitude,Latitude
NE 77TH ST / 35TH AVE NE,1,-122.29053797,47.68485753
30XX BLOCK OF NE 103RD ST,10,-122.29510635,47.70306631
CORSON AVE S / S HOMER ST,3,-122.320508587,47.55035748
NE 42ND ST / 38TH AVE NE,1,-122.287217686,47.65913835
GREEN LAKE WAY N / N 53RD ST,10,-122.340085426,47.66708568
17XX BLOCK OF NE 55TH ST,26,-122.308843379692308,47.668538611538462
SHILSHOLE AVE NW / 15TH AVE NW,4,-122.37632147,47.66159599
12XX BLOCK OF 16TH AVE W,1,-122.377755172,47.629872
45XX BLOCK OF DENSMORE AVE N,4,-122.33768580825,47.66175711
3XX BLOCK OF 29TH AVE S,15,-122.295016713333333,47.59973743
14XX BLOCK OF NE 75TH ST,2,-122.312625337,47.68305264
ALKI TRAIL / SW FLORIDA ST,1,-122.372870165,47.58129803
15XX BLOCK OF NE 62ND ST,26,-122.310809679423077,47.674002419615385
PIKE ST / 7TH AVE,1,-122.333353803,47.61160635
93XX BLOCK OF 57TH AVE S,58,-122.261654617793103,47.51789865
SW BRANDON ST / 29TH AVE SW,8,-122.369591757,47.55375284
E THOMAS ST / BROADWAY E,4,-122.320891673,47.62107587
46XX BLOCK OF 3RD AVE NW,5,-122.3607915374,47.662733738
NOB HILL PL N / HALLADAY ST,1,-122.351282127,47.64208368
23XX BLOCK OF N 60TH ST,44,-122.329557389090909,47.67229083
W JAMESON ST / WILLIAMS AVE W,2,-122.392204727,47.65944407
14XX BLOCK OF 31ST AVE,25,-122.29255969608,47.613520832
WESTLAKE AV N / BROAD ST,4,-122.338638349,47.62579451
WOODLAWN AVE N / N 53RD ST,2,-122.338484793,47.66722128
S GRAHAM ST / BLAIR TER S,1,-122.264351419,47.54605703
113XX BLOCK OF 14TH AVE NE,28,-122.313798069678571,47.71126494
E REPUBLICAN ST / 16TH AVE E,3,-122.31134008,47.62325701
HOWE ST / 4TH AVE N,1,-122.34953449,47.63570698
SEWARD PARK AVE S / CLOVERDALE PL S,2,-122.266323966,47.52845906
E ALLISON ST E / BROADWAY,1,-122.320758499,47.64870954
E UNION ST / 16TH AVE,1,-122.311474359,47.61290842
7TH PL SW / SW AUSTIN ST,1,-122.345326174,47.53480909
20TH AVE NE / NE 94TH ST,1,-122.306817733,47.69666856
39TH AVE SW / SW LANDER ST,1,-122.381274229,47.57929015
15TH AVE W / W WHEELER ST,10,-122.376159676,47.64067899
19XX BLOCK OF NE 80TH ST,8,-122.307308506,47.68667497
50XX BLOCK OF S BARTON ST,4,-122.270672264,47.52101206
3XX BLOCK OF NE 133RD ST,16,-122.325592359625,47.72495495
E UNION ST / BELMONT AVE,21,-122.324443996380952,47.61298697
E REPUBLICAN ST / SUMMIT AVE E,19,-122.325311824,47.6231377
S HUDSON ST / E MARGINAL WAY S,1,-122.339110497,47.55741253
44XX BLOCK OF 52ND AVE NE,14,-122.271962293785714,47.66068411
8XX BLOCK OF E LYNN ST,2,-122.321832219,47.63954188
14XX BLOCK OF E JOHN CT,3,-122.313280836,47.61966517
19XX BLOCK OF SW DAKOTA ST,2,-122.35853849,47.56660598
35XX BLOCK OF S MONROE ST,3,-122.287554587,47.53099542
8XX BLOCK OF 12TH AVE E,2,-122.316815634,47.62593575
POST AL / PINE ST,4,-122.341486992,47.60957864
THOMAS ST / 8TH AVE N,37,-122.341076466,47.62088392
8XX BLOCK OF NW 106TH ST,6,-122.366542576,47.70561272
N 115TH ST / NORTH PARK AVE N,2,-122.348985956,47.71232949
66XX BLOCK OF 15TH AVE NE,2,-122.31193712,47.67614527
15XX BLOCK OF N 115TH ST,617,-122.338090370084279,47.7123018
S IRVING ST / BRADNER PL S,2,-122.296049726,47.59127877
16XX BLOCK OF NE 82ND ST,4,-122.310400235,47.6885019
13TH AVE / E MADISON ST,2,-122.315517867,47.61335421
65XX BLOCK OF 52ND AVE S,22,-122.267150730772727,47.54337724
24XX BLOCK OF 4TH AVE N,17,-122.349592920647059,47.640736974117647
E NEWTON ST / LAKEVIEW BLVD E,1,-122.323468244,47.63680809
72XX BLOCK OF 46TH AVE S,20,-122.2753417972,47.537468954
8XX BLOCK OF PINE ST,208,-122.332597248980769,47.61329593
100XX BLOCK OF BAYARD AVE NW,9,-122.38041416,47.70225609
80XX BLOCK OF 36TH AVE NE,16,-122.289571343,47.68756012
18XX BLOCK OF SUMMIT AVE,38,-122.325286724210526,47.61811452
WOODROW PL E / E MADISON ST,2,-122.284785913,47.63120521
20TH AVE NE / NE 62ND ST,3,-122.306509431,47.67262222
AURORA AVE N / N 68TH ST,7,-122.345498806,47.67868248
ROOSEVELT WAY NE / NE 117TH ST,3,-122.317964994,47.71401226
7TH AVE N / THOMAS ST,1,-122.343684647,47.62089317
S HUDSON ST / M L KING JR WAY S,4,-122.291120513,47.55705946
47XX BLOCK OF S DAKOTA ST,7,-122.273881481,47.56646058
22ND AVE E / E THOMAS ST,9,-122.303599677,47.62138137
23XX BLOCK OF S MASSACHUSETTS ST,90,-122.301940704933333,47.58836008
94XX BLOCK OF CARKEEK DR S,3,-122.282533475666667,47.51796343
22XX BLOCK OF NE 201ST PL,6,-122.3067558,47.77484276
19XX BLOCK OF 8TH AVE W,49,-122.367665629387755,47.63685696
12XX BLOCK OF S MASSACHUSETTS ST,7,-122.316628715142857,47.588436697142857
46XX BLOCK OF 6TH AVE S,5,-122.326671242,47.56160301
S FINDLAY ST / UTAH AVE S,2,-122.335312194,47.55271841
142XX BLOCK OF LINDEN AVE N,183,-122.34777184795082,47.731676966557377
23XX BLOCK OF DEXTER AVE N,1,-122.343868184,47.63857636
48XX BLOCK OF S GENESEE ST,2,-122.273237691,47.56410492
84XX BLOCK OF 36TH AVE NE,6,-122.289312365,47.689852066666667
29XX BLOCK OF S EDMUNDS ST,15,-122.294664236,47.55894012
E CHERRY ST / E JAMES WAY,2,-122.318749148,47.60806612
14XX BLOCK OF W BOSTON ST,13,-122.375574634,47.63863401
66XX BLOCK OF RAINIER AVE S,88,-122.273119306829546,47.54292307
N 120TH ST / EVANSTON AVE N,1,-122.351573571,47.71596294
NE 120TH ST / 8TH AVE NE,1,-122.32075388,47.715842
EASTLAKE AVE / HOWELL ST,2,-122.329272643,47.61783563
11XX BLOCK OF N 47TH ST,6,-122.344165403,47.66287226
9XX BLOCK OF 23RD AVE E,18,-122.302379702555556,47.62709696
35XX BLOCK OF E UNION ST,2,-122.287450722,47.6128712
4TH AVE NE / NE 85TH ST,2,-122.324339881,47.69040747
NE RAVENNA BLVD / 15TH AVE NE,20,-122.31189582565,47.67072083
53XX BLOCK OF M L KING JR WAY S,4,-122.28924124,47.55385935
36XX BLOCK OF SW DAKOTA ST,2,-122.378106987,47.56648809
4XX BLOCK OF NW 92ND ST,15,-122.3626911704,47.69605174
MERIDIAN AVE N / ROOSEVELT WAY N,3,-122.334216178,47.72867179
S/B I5 / UNION ST,1,-122.341096759,47.60691885
18TH AVE E / E PROSPECT ST,6,-122.308617824,47.6286763
NW 60TH ST / 26TH AVE NW,1,-122.390140334,47.67237783
24XX BLOCK OF SW HOLDEN ST,326,-122.364500897650307,47.53370043993865
3RD AVE NW / NW 67TH ST,1,-122.360476253,47.67777784
BEACH DR SW / SW JACOBSEN RD,2,-122.403918232,47.56096505
51XX BLOCK OF 15TH AVE S,13,-122.313453129,47.556063259230769
AURORA AV N / BATTERY ST TUNNEL NB,1,-122.343575783,47.61857245
40XX BLOCK OF LETITIA AVE S,144,-122.289918056201389,47.566553865555556
95XX BLOCK OF 14TH AVE NW,23,-122.374099581,47.69971021
10XX BLOCK OF NE 106TH ST,4,-122.316346365,47.70604962
TERRY AVE / MADISON ST,21,-122.326249623,47.60887339
LATONA AVE NE / NE 81ST ST,1,-122.325646585,47.68754198
105XX BLOCK OF 3RD AVE NW,74,-122.360777541189189,47.70602721
4XX BLOCK OF N 64TH ST,12,-122.353628307833333,47.675323453333333
1XX BLOCK OF N 35TH ST,93,-122.356071907333333,47.65177074
12XX BLOCK OF SW WEBSTER ST,8,-122.351083702625,47.53549652
12XX BLOCK OF MARION ST,8,-122.322267489,47.60955273
60XX BLOCK OF 50TH AVE SW,11,-122.39596019,47.547623435454546
GREEN LAKE WAY N / N 51ST ST,5,-122.340095609,47.66573004
21XX BLOCK OF 41ST AVE SW,14,-122.383767594357143,47.58464345
42XX BLOCK OF 11TH AVE NE,210,-122.316636313547619,47.65909623
13XX BLOCK OF W DRAVUS ST,10,-122.3742322999,47.64847286
S HENDERSON ST / 10TH AVE S,2,-122.320340773,47.52305836
73XX BLOCK OF 42ND AVE NE,1,-122.283682389,47.68196298
N 41ST ST / WOODLAND PARK AVE N,4,-122.344645597,47.65664914
75XX BLOCK OF LAKE CITY WAY NE,34,-122.315912043058824,47.684326365882353
38XX BLOCK OF SW JUNEAU ST,1,-122.381042507,47.55021458
26XX BLOCK OF NE 75TH ST,15,-122.299155131,47.6830476
S WALDEN ST / S DELLA ST,1,-122.29776952,47.57170865
23RD AVE / E YESLER WAY,1,-122.302338808,47.6016673
106XX BLOCK OF SEOLA BEACH DR SW,3,-122.370749397,47.50773516
9XX BLOCK OF 21ST AVE E,24,-122.304767788833333,47.6277454
E GWINN PL / HARVARD AVE E,8,-122.322100828,47.64782677
81XX BLOCK OF 46TH AVE SW,1,-122.391555837,47.53019336
15XX BLOCK OF N 145TH ST,3,-122.340214614,47.734132193333333
W HARRISON ST / ELLIOTT AVE W,1,-122.36269511,47.62214027
11XX BLOCK OF BROADWAY CT,68,-122.319861476617647,47.612249335882353
7XX BLOCK OF 25TH AVE S,28,-122.299976964642857,47.59616239
4XX BLOCK OF NE 95TH ST,19,-122.323792936421053,47.697698708421053
1ST AVE NW / N 83RD ST,1,-122.357976275,47.68911186
LUTHER AVE S / 55TH AVE S,3,-122.263750929,47.4992908
5XX BLOCK OF 30TH AVE,37,-122.293648841513514,47.6070802
W RAYE ST / 2ND AVE W,2,-122.359576265,47.64323593
11XX BLOCK OF S FERDINAND ST,1,-122.317491948,47.55865902
113XX BLOCK OF 9TH AVE NE,31,-122.319198061806452,47.7112442
84XX BLOCK OF 37TH AVE SW,9,-122.379328416,47.5279872
47XX BLOCK OF EVANSTON AVE N,11,-122.351475619272727,47.663233390909091
SW EDMUNDS ST / 35TH AVE SW,4,-122.376231847,47.55927713
75XX BLOCK OF 18TH AVE NW,37,-122.380004238108108,47.6841191
NE 140TH ST / 24TH AVE NE,2,-122.302560983,47.72998161
S LUCILE ST / 6TH AVE S,1,-122.326875382,47.5533844
16TH AVE S / S NEVADA ST,11,-122.312690824,47.56532392
N 40TH ST / WOODLAWN AVE N,1,-122.338643822,47.655661
11XX BLOCK OF 32ND AVE S,10,-122.291566958,47.59277889
EVANSTON AVE N / N 46TH ST,1,-122.351484097,47.66213668
45XX BLOCK OF LAKE WASHINGTON BLVD S,35,-122.267709076,47.56214362
N 36TH ST / WOODLAWN AVE N,2,-122.338710927,47.65051348
S WARSAW ST / BEACON AVE S,5,-122.299763816,47.54360934
12XX BLOCK OF W BERTONA ST,4,-122.372933444,47.65034754
57XX BLOCK OF 15TH AVE NE,18,-122.311900599,47.67146825
W ARMOUR ST / 32ND AVE W,2,-122.398282617,47.64460583
20XX BLOCK OF E PROSPECT ST,6,-122.305392817,47.62866
24XX BLOCK OF NW 80TH ST,37,-122.388152062,47.68679907
53XX BLOCK OF 46TH AVE SW,5,-122.390668002,47.55438611
NE 48TH ST / 8TH AVE NE,7,-122.319548294,47.66401535
39XX BLOCK OF SW WILLOW ST,1,-122.38253291,47.5412408
22XX BLOCK OF LOTUS AVE SW,2,-122.375392413,47.58306075
85XX BLOCK OF PALATINE AVE N,16,-122.356649023125,47.691283189375
JAMES ST / 7TH AVE,36,-122.326970315,47.60462518
81XX BLOCK OF 15TH AVE SW,58,-122.353937642758621,47.530184137241379
13XX BLOCK OF 1ST AVE W,16,-122.357903641625,47.63087725
SW ADMIRAL WAY / 34TH AVE SW,3,-122.37510048,47.57608843
9XX BLOCK OF NE 73RD ST,13,-122.318629899,47.68156599
28TH AVE NW / NW 71ST ST,1,-122.392997196,47.6802576
17XX BLOCK OF E HOWELL ST,16,-122.309486008625,47.61760916
19XX BLOCK OF 15TH AVE E,21,-122.313598488571429,47.63670866047619
51XX BLOCK OF 46TH AVE S,9,-122.275368048,47.55566896
23XX BLOCK OF SW BARTON PL,2,-122.362821464,47.52176254
14XX BLOCK OF N 54TH ST,13,-122.339251579,47.66778831
33RD AVE S / S EDDY CT,8,-122.290315297,47.54529954
39XX BLOCK OF S AMERICUS ST,49,-122.282109616693878,47.56025911
122XX BLOCK OF N PARK AVE N,29,-122.349466508,47.7186777
37XX BLOCK OF E MCGILVRA ST,3,-122.284807713,47.64124655
89XX BLOCK OF CORLISS AVE N,13,-122.33108495,47.69277925
42XX BLOCK OF W BERTONA ST,3,-122.411340594,47.65044895
48XX BLOCK OF S THISTLE ST,36,-122.272104809333333,47.52790878
16XX BLOCK OF CRAWFORD PL,8,-122.32618580575,47.61577634
44XX BLOCK OF STONE WAY N,149,-122.342183123315436,47.660636375771812
17XX BLOCK NW 56TH ST,2,-122.38050518,47.66944627
RENTON AVE S / S VICTOR ST,3,-122.260295232,47.51071656
16XX BLOCK OF 29TH AVE W,5,-122.394254032,47.63412971
24TH AVE SW / DELRIDGE WAY SW,5,-122.362895518,47.54666824
FREMONT AVE N / N 102ND ST,1,-122.35004982,47.70289439
4XX BLOCK OF 6TH AVE,28,-122.327355430178571,47.60337148
120XX BLOCK OF 2ND AVE NW,30,-122.359574421,47.71690109
NE 60TH ST / 29TH AVE NE,1,-122.296318777,47.67215198
53XX BLOCK OF 32ND AVE S,33,-122.291556581,47.55400645
MAYNARD AVE S / S BRANDON ST,2,-122.325399312,47.55411592
125XX BLOCK OF 19TH AVE NE,28,-122.309099883,47.72029839
13TH AVE NW / NW 92ND ST,3,-122.372754631,47.69606622
35XX BLOCK OF SW DAKOTA ST,1,-122.376816618,47.56648733
N 110TH ST / DAYTON AVE N,1,-122.352811459,47.7087055
43XX BLOCK OF NE 68TH ST,1,-122.281600857,47.67760079
43XX BLOCK OF SW HUDSON ST,12,-122.388020273166667,47.5575089025
44XX BLOCK OF 28TH PL W,18,-122.393864292222222,47.66032348
17XX BLOCK OF OCCIDENTAL AVE S,80,-122.333265004375,47.58716582625
26TH AVE SW / SW BARTON ST,1,-122.365894179,47.52102178
NE 61ST ST / 65TH AVE NE,9,-122.258139275,47.67280611
25XX BLOCK OF S EDMUNDS ST,5,-122.300851386,47.5594902
NE 50TH ST / 49TH AVE NE,1,-122.274718052,47.66489292
12XX BLOCK OF 15TH AVE E,156,-122.31250787099359,47.63148824
70XX BLOCK RAINIER AVE S,1,-122.270834383,47.53935539
19XX BLOCK OF 14TH AVE E,43,-122.314708940930233,47.63710309
8XX BLOCK OF N 137TH ST,1,-122.348631149,47.72777049
65XX BLOCK OF 33RD AVE S,35,-122.290288170942857,47.54341814
N 62ND ST / WOODLAND PL N,1,-122.347681688,47.67386358
8TH AVE N / WHEELER ST,10,-122.3433700528,47.64090652
41XX BLOCK OF SW ANDOVER ST,1,-122.384788415,47.56837326
82XX BLOCK OF CALIFORNIA AVE SW,22,-122.387379948909091,47.529792119545454
24XX BLOCK OF S MASSACHUSETTS ST,4,-122.300722948,47.58833366
39XX BLOCK OF 49TH AVE NE,5,-122.2744620226,47.65737565
107XX BLOCK OF 1ST AVE NW,34,-122.358138347147059,47.70782196
STONE WAY N / N 45TH ST,29,-122.342145359,47.66138529
19XX BLOCK OF N 38TH ST,5,-122.33447623,47.65313816
2XX BLOCK YESLER WAY,1,-122.33112414,47.60171758
32XX BLOCK OF NE 105TH ST,21,-122.292489153809524,47.70478549
15XX BLOCK OF E DENNY WAY,13,-122.312092883,47.61851865
28XX BLOCK OF QUEEN ANNE AVE N,9,-122.356879374,47.64539056
N 125  ST/30 AV NE,1,-122.296314855,47.71928303
64XX BLOCK OF SAND POINT WAY NE,11,-122.264079681272727,47.67503912
19TH AVE NE / NE 145TH ST,1,-122.308695434,47.73390592
32XX BLOCK OF SW KENYON ST,6,-122.374593841333333,47.53190997
JAMES ST / 2ND AVE,6,-122.33251943,47.6023056
N 48TH ST / WHITMAN AVE N,2,-122.346076334,47.66358118
34TH AVE / E COLUMBIA ST,2,-122.289397893,47.6092554
62XX BLOCK OF S HAZEL CT,6,-122.25417672,47.50419436
40XX BLOCK OF 54TH AVE SW,13,-122.401781413,47.56765238
7XX BLOCK OF N 104TH ST,44,-122.348720317795454,47.70433911
BROOKLYN AVE NE / NE 43RD ST NE,1,-122.314324406,47.65980896
30XX BLOCK OF HARBOR AVE SW,38,-122.372413910342105,47.578530505
9XX BLOCK OF N 105TH ST,35,-122.346709267542857,47.705057340285714
9XX BLOCK OF THOMAS ST,25,-122.339117118,47.62087651
THOMAS ST / WARREN AVE N,38,-122.354128366921053,47.620931050263158
88XX BLOCK OF 3RD AVE S,30,-122.330726981966667,47.523936813
91XX BLOCK OF CALIFORNIA AVE SW,88,-122.38747029175,47.521792419545454
4XX BLOCK OF QUEEN ANNE AVE N,219,-122.356724570109589,47.62269258
90XX BLOCK OF 14TH AVE S,30,-122.314974894,47.52263757
32XX BLOCK OF NE 45TH ST,26,-122.291042062,47.6611971
RAVENNA PL NE / NE BLAKELEY ST,1,-122.301188844,47.66628011
28XX BLOCK OF WALNUT AVE SW,1,-122.383255532,47.57882237
32XX BLOCK OF W BERTONA ST,2,-122.398892516,47.65044517
N 87TH ST / LINDEN AVE N,11,-122.3472192,47.69201987
19XX BLOCK OF S GRAHAM ST,10,-122.306890776,47.54695006
28XX BLOCK OF NW 91ST ST,3,-122.393529784,47.69531935
S SPOKANE ST / E MARGINAL WAY S,36,-122.339680066,47.57170033
LAKE WASHINGTON BLVD S / S GENESEE WAY,1,-122.268172135,47.56285512
SW HENDERSON ST / 10TH AVE SW,1,-122.348000811,47.52281876
11XX BLOCK OF 37TH AVE E,7,-122.285478286,47.62917124
4XX BLOCK OF NE MAPLE LEAF PL,79,-122.324023428848101,47.681980630506329
32XX BLOCK OF NE 87TH ST,11,-122.292031851,47.69164617
4XX BLOCK OF N 117TH ST,30,-122.353534148066667,47.71415413
1ST AVE W / W MERCER ST,31,-122.358015707935484,47.62458759
11XX BLOCK OF 4TH AVE,356,-122.33388774911236,47.60715815
58XX BLOCK OF 20TH AVE NW,20,-122.382124435,47.67127347
92XX BLOCK OF 35TH AVE NE,14,-122.290576138571429,47.695663471428571
GARLOUGH AVE SW / SW HANFORD ST,1,-122.396687407,47.57572636
AURORA AVE N / N 103RD ST,15,-122.344672595,47.7032406
BATTERY ST / 3RD AVE,10,-122.346093656,47.61547345
55XX BLOCK OF 35TH AVE NE,30,-122.290202893733333,47.669416280666667
39XX BLOCK OF SW MYRTLE ST,1,-122.384282545,47.53971234
20XX BLOCK OF NE 133RD ST,4,-122.306602642,47.72478748
6XX BLOCK OF W BARRETT ST,4,-122.365518417,47.6468555
78XX BLOCK OF LAKE CITY WAY NE,57,-122.314253766789474,47.68606261
22XX BLOCK S LUCILE ST,1,-122.304587783,47.55333832
82XX BLOCK OF 28TH AVE NE,6,-122.297385402,47.68894204
28XX BLOCK OF S LILAC ST,6,-122.297349839,47.5672543
37XX BLOCK OF SW GRAYSON ST,15,-122.3797827924,47.581838324
UNIVERSITY ST / SUMMIT AVE,3,-122.324876089,47.61240799
22XX BLOCK OF NE 61ST ST,9,-122.302314379,47.67291826
12TH AVE NW / NW 122ND ST,2,-122.371691793,47.71818253
26XX BLOCK OF S LANE ST,21,-122.298115625904762,47.59673805
42XX BLOCK OF DELRIDGE WAY SW,1,-122.363312158,47.56563337
17XX BLOCK OF NE 107TH ST,6,-122.309015954333333,47.706667561666667
64XX BLOCK OF 42ND AVE S,14,-122.280828424,47.54483359
63XX BLOCK OF 54TH AVE NE,4,-122.269541424,47.67517727
18XX BLOCK OF NW CENTRAL PL,23,-122.380474765869565,47.667025218695652
NE 48TH ST / 24TH AVE NE,2,-122.30173467,47.66402425
64XX BLOCK OF 44TH AVE S,8,-122.278137506,47.54467542
14TH AVE E / E REPUBLICAN ST,1,-122.314653865,47.6231098
NE 52ND ST / 17TH AVE NE,2,-122.309646422,47.66641161
24XX BLOCK OF S DEARBORN ST,4,-122.3006122805,47.5955694325
7XX BLOCK OF LAKE WASHINGTON BLVD S,16,-122.2890221855625,47.596181178125
8XX BLOCK OF SW ROXBURY ST,2,-122.346060288,47.51730721
43XX BLOCK OF S CLOVERDALE ST,1,-122.278535491,47.52611821
123XX BLOCK OF PINEHURST WAY NE,21,-122.310225972142857,47.718067032857143
112XX BLOCK OF 35TH AVE SW,16,-122.3761506610625,47.50171313
18XX BLOCK OF 33RD AVE,2,-122.290109941,47.61803615
57XX BLOCK OF NE 62ND ST,23,-122.264823122,47.67354364
12XX BLOCK OF THOMAS ST,135,-122.332136251022222,47.620815919407407
14TH AVE S / E YESLER WAY,3,-122.314161927,47.60168876
3RD AVE NW / NW 54TH ST,1,-122.360804481,47.66790845
28XX BLOCK OF S FRONTENAC ST,16,-122.2951147006875,47.539979029375
42XX BLOCK OF SW JUNEAU ST,15,-122.386360313066667,47.55029128
7XX BLOCK OF W KINNEAR PL,11,-122.365894021454546,47.62859769
57TH AVE S / S MORGAN ST,2,-122.261798823,47.54425636
28XX BLOCK OF NW GOLDEN DR,26,-122.394973338,47.69828655
STONE AVE N / N 92ND ST,6,-122.341886615,47.69561816
SW TRENTON ST / 26TH AVE SW,7,-122.365875441,47.52468033
SW CHARLESTOWN ST / DELRIDGE WAY SW,3,-122.362015769,47.57015861
NW 52ND ST / 15TH AVE NW,2,-122.376218025,47.66643347
50XX BLOCK OF RAINIER AVE S,149,-122.284101087711409,47.55645051590604
8TH AVE NW / NW 100TH ST,1,-122.366055743,47.70151295
18XX BLOCK OF 1ST AVE S,6,-122.334197242,47.58716618
2XX BLOCK OF 26TH AVE E,45,-122.298680705644444,47.620853469555556
3XX BLOCK OF 35TH AVE,5,-122.28807217,47.6046286
SW BRADFORD ST / 42ND AVE SW,3,-122.385447676,47.56927897
48XX BLOCK OF 1ST AVE NW,11,-122.357132034,47.66394926
95XX BLOCK OF MYERS WAY S,43,-122.333273129604651,47.518672696976744
11XX BLOCK OF SUNSET AVE SW,9,-122.387153657666667,47.59279814
WEST GREEN LAKE DR N / N 77TH ST,4,-122.339360383,47.68475391
45XX BLOCK OF W DRAVUS ST,2,-122.414810312,47.64874326
LENORA ST / WESTERN AVE,1,-122.344771983,47.61117277
70XX BLOCK OF 50TH AVE NE,28,-122.27432122,47.680308
12XX BLOCK OF S PLUM ST,5,-122.3166328224,47.58554261
28TH AVE S / S KING ST,9,-122.296275711,47.59804236
S NEVADA ST / 14TH AVE S,2,-122.314737314,47.56531866
NE MASON RD / E STEVENS WAY NE,1,-122.306221637,47.6523417
63XX BLOCK OF 18TH AVE SW,38,-122.35715411531579,47.54472315
S WASHINGTON ST / 4TH AVE S,64,-122.328962551,47.60087544
1XX BLOCK OF NE 50TH ST,83,-122.327732389036145,47.66499993
SW HENDERSON ST / 36TH AVE SW,1,-122.378043741,47.52287384
29XX BLOCK OF NE 52ND ST,41,-122.296194265,47.66634345
29XX BLOCK OF S DAWSON ST,1,-122.29493657,47.55537805
48TH AVE S / S OTHELLO ST,13,-122.272641514769231,47.53694994
MONTLAKE BR / SB,1,-122.304593158,47.6474846
5XX BLOCK OF OCCIDENTAL AVE S,115,-122.333268210173913,47.59678343
86XX BLOCK OF 55TH AVE S,83,-122.263779256,47.52601431
N 115TH ST / MERIDIAN AVE N,20,-122.334056425,47.71229115
42XX BLOCK OF GILMAN PL W,6,-122.388040485,47.65822697
E OLIVE ST / BELMONT AVE,5,-122.324486819,47.61634793
15TH AVE W / W ARMOUR ST,8,-122.376176883,47.64476961
HARBOR AVE SW / ALKI AVE SW,1,-122.385337166,47.59507917
12XX BLOCK OF KNOX PL E,4,-122.277553112,47.63075632
4TH AVE / PINE ST,11,-122.337591975,47.61120737
ELLIOTT AVE W / W PROSPECT ST,1,-122.371002945,47.62858892
N 39TH ST / AURORA AVE N,8,-122.347321049,47.65413259
25XX BLOCK OF SW DAKOTA ST,8,-122.36490907175,47.56653569
75XX BLOCK OF EAST MARGINAL WAY S,1,-122.315015361,47.53537395
S FERDINAND ST / M L KING JR WAY S,4,-122.291588878,47.55786202
18XX BLOCK OF N 48TH ST,19,-122.335788671,47.66357988
BELLEVUE CT E / BELLEVUE PL E,4,-122.326542116,47.62696749
12XX BLOCK OF S DONOVAN ST,75,-122.316260113826667,47.52559586
43XX BLOCK OF STONE WAY N,107,-122.342236830186916,47.65957137
BAYARD AVE NW / NW 100TH ST,1,-122.380867731,47.70157441
54XX BLOCK OF SW CHARLESTOWN ST,2,-122.402155024,47.57037843
16TH AVE / E YESLER WAY,15,-122.3115690682,47.601682768666667
1ST AVE NW / NW 46TH ST,3,-122.357845276,47.66237199
MIDVALE AVE N / N 145TH ST,1,-122.344003966,47.73412929
89XX BLOCK OF 25TH AVE NE,19,-122.301494009,47.69193145
MERIDIAN AVE N / N 113TH ST,20,-122.334024735,47.71047711
40TH AVE NE / NE 123RD ST,1,-122.285299438,47.71735913
W BARRETT ST / W VIEWMONT WAY W,1,-122.409572333,47.64680583
46XX BLOCK OF S PEARL ST,2,-122.274479502,47.55657073
66XX BLOCK OF PARK POINT WAY NE,11,-122.265636396,47.67734254
54XX BLOCK OF WEST MARGINAL WAY SW,2,-122.345161682,47.54736401
77XX BLOCK OF DIBBLE AVE NW,41,-122.36727711997561,47.686013900243902
W COMSTOCK ST / 7TH AVE W,2,-122.366470624,47.63047299
82XX BLOCK OF LINDEN AVE N,13,-122.347216078,47.688750602307692
8XX BLOCK OF N 60TH ST,17,-122.347873874411765,47.67243943
3RD AVE NW / NW 82ND ST,2,-122.360649014,47.68838775
4XX BLOCK OF W MCGRAW ST,7,-122.362941544,47.63959676
S PORTLAND ST / 8TH AVE S,3,-122.322799845,47.53337819
14XX BLOCK OF E MADISON ST,104,-122.313719875538462,47.614103530576923
26XX BLOCK OF BROADWAY E,14,-122.320850445857143,47.64381096
33XX BLOCK OF FRATER AVE SW,7,-122.404824292,47.57313536
24TH AVE NW / NW 61ST ST,1,-122.387586591,47.6731027
18XX BLOCK OF SW HENDERSON ST,5,-122.358468977,47.52286419
40XX BLOCK OF E GALER ST,1,-122.280621521,47.63215889
45XX BLOCK OF NE 95TH ST,5,-122.278820075,47.69736825
OCCIDENTAL AVE S / S WASHINGTON ST,174,-122.332876714034483,47.60088159
S CARVER ST / WATERS AVE S,1,-122.259787345,47.51790532
8TH AVE / CHERRY ST,4,-122.326513405,47.60580467
