,BlockGroup,GraduationRate
449,530330115002,0.7068341376228774
450,530330115003,0.7068341376228774
451,530330116001,0.7068341376228774
452,530330116002,0.7068341376228774
453,530330116003,0.7068341376228774
454,530330116004,0.7068341376228774
455,530330116005,0.7068341376228774
456,530330116006,0.7068341376228774
457,530330117001,0.7068341376228774
458,530330117002,0.7068341376228774
459,530330117003,0.7068341376228774
460,530330117004,0.7068341376228774
461,530330118001,0.7068341376228774
462,530330118002,0.7068341376228774
463,530330118003,0.7068341376228774
464,530330118004,0.7068341376228774
465,530330118005,0.7068341376228774
466,530330118006,0.7068341376228774
467,530330119001,0.7068341376228774
468,530330119002,0.7068341376228774
469,530330119003,0.7068341376228774
470,530330119004,0.7068341376228774
471,530330119005,0.7068341376228774
472,530330120001,0.7068341376228774
473,530330120002,0.7068341376228774
474,530330120003,0.7068341376228774
475,530330121001,0.7068341376228774
476,530330121002,0.7068341376228774
477,530330201001,0.8540305936073058
478,530330201002,0.8540305936073058
479,530330201003,0.8540305936073058
480,530330202001,0.8540305936073058
481,530330202002,0.8540305936073058
482,530330202003,0.8540305936073058
483,530330202004,0.8540305936073058
484,530330202005,0.8540305936073058
485,530330203001,0.8540305936073058
486,530330203002,0.8540305936073058
487,530330203003,0.8540305936073058
488,530330203004,0.8540305936073058
489,530330203005,0.8540305936073058
490,530330204011,0.8540305936073058
491,530330204012,0.8540305936073058
492,530330204013,0.8540305936073058
493,530330204021,0.8540305936073058
494,530330204022,0.8540305936073058
495,530330204023,0.8540305936073058
496,530330204024,0.8540305936073058
497,530330204025,0.8540305936073058
498,530330205001,0.8540305936073058
499,530330205002,0.8540305936073058
500,530330205003,0.8540305936073058
501,530330205004,0.8540305936073058
502,530330205005,0.8540305936073058
503,530330205006,0.8540305936073058
504,530330206001,0.8540305936073058
505,530330206002,0.8540305936073058
506,530330206003,0.8540305936073058
507,530330206004,0.8540305936073058
508,530330207001,0.8540305936073058
509,530330207002,0.8540305936073058
510,530330207003,0.8540305936073058
511,530330208001,0.8540305936073058
512,530330208002,0.8540305936073058
513,530330208003,0.8540305936073058
514,530330208004,0.8540305936073058
515,530330209001,0.8540305936073058
516,530330209002,0.8540305936073058
517,530330209003,0.8540305936073058
518,530330210001,0.8540305936073058
519,530330210002,0.8540305936073058
520,530330210003,0.8540305936073058
521,530330210004,0.8540305936073058
522,530330210005,0.8540305936073058
523,530330211001,0.8540305936073058
524,530330211002,0.8540305936073058
525,530330211003,0.8540305936073058
526,530330211004,0.8540305936073058
527,530330213001,0.8540305936073058
528,530330213002,0.8540305936073058
529,530330213003,0.8540305936073058
530,530330214001,0.8540305936073058
531,530330214002,0.8540305936073058
532,530330214003,0.8540305936073058
533,530330215001,0.8540305936073058
534,530330215002,0.8335827110516736
535,530330215003,0.8294931345405472
536,530330215004,0.8335827110516736
537,530330216001,0.8131348284960414
538,530330216002,0.8131348284960414
539,530330216003,0.8131348284960414
540,530330216004,0.8131348284960414
541,530330217001,0.8131348284960414
542,530330217002,0.8131348284960414
543,530330217003,0.8131348284960414
544,530330217004,0.8131348284960414
545,530330217005,0.8131348284960414
546,530330218021,0.8131348284960414
547,530330218022,0.8131348284960414
548,530330218023,0.8131348284960414
549,530330218031,0.8131348284960414
550,530330218032,0.8131348284960414
551,530330218033,0.8131348284960414
552,530330218034,0.8131348284960414
553,530330218041,0.8131348284960414
554,530330218042,0.8131348284960414
555,530330218043,0.8131348284960414
556,530330219031,0.5250579145611082
557,530330219032,0.5250579145611082
558,530330219033,0.6210835525394193
559,530330219034,0.5250579145611082
560,530330219035,0.5250579145611082
561,530330219041,0.6210835525394193
562,530330219042,0.5250579145611082
563,530330219043,0.5250579145611082
564,530330219044,0.5250579145611082
565,530330219051,0.8131348284960414
566,530330219052,0.6690963715285747
567,530330219053,0.8131348284960414
568,530330219054,0.6690963715285747
569,530330219061,0.8131348284960414
570,530330219062,0.6210835525394193
571,530330219063,0.6210835525394193
572,530330220011,0.6690963715285747
573,530330220012,0.8131348284960414
574,530330220013,0.8131348284960414
575,530330220031,0.5250579145611082
576,530330220032,0.5250579145611082
577,530330220033,0.5250579145611082
578,530330220034,0.5250579145611082
579,530330220035,0.5250579145611082
580,530330220051,0.5250579145611082
581,530330220052,0.5250579145611082
582,530330220053,0.5250579145611082
583,530330220061,0.5250579145611082
584,530330220062,0.5250579145611082
585,530330220063,0.5250579145611082
586,530330221011,0.8131348284960414
587,530330221012,0.8131348284960414
588,530330221013,0.6210835525394193
589,530330221014,0.8131348284960414
590,530330221021,0.6210835525394193
591,530330221022,0.8131348284960414
592,530330221023,0.8131348284960414
593,530330221024,0.8131348284960414
594,530330222011,0.5250579145611082
595,530330222012,0.5250579145611082
596,530330222013,0.5250579145611082
597,530330222014,0.5250579145611082
598,530330222021,0.6210835525394193
599,530330222022,0.5250579145611082
600,530330222023,0.5250579145611082
601,530330222024,0.5250579145611082
602,530330222025,0.5250579145611082
603,530330222031,0.5250579145611082
604,530330222032,0.5250579145611082
605,530330222033,0.5250579145611082
606,530330223001,0.6210835525394193
607,530330223002,0.5250579145611082
608,530330224001,0.5250579145611082
609,530330224002,0.5250579145611082
610,530330224003,0.5250579145611082
611,530330224004,0.5250579145611082
612,530330224005,0.5250579145611082
613,530330224006,0.5250579145611082
614,530330225001,0.5250579145611082
615,530330225002,0.5250579145611082
616,530330225003,0.5250579145611082
617,530330225004,0.5250579145611082
618,530330225005,0.5250579145611082
619,530330226031,0.5250579145611082
620,530330226032,0.5250579145611082
621,530330226033,0.5250579145611082
622,530330226034,0.5250579145611082
623,530330226035,0.5250579145611082
624,530330226041,0.5250579145611082
625,530330226042,0.5250579145611082
626,530330226043,0.5250579145611082
627,530330226051,0.5250579145611082
628,530330226052,0.5250579145611082
629,530330226053,0.5250579145611082
630,530330226061,0.5250579145611082
631,530330226062,0.5250579145611082
632,530330226063,0.5250579145611082
633,530330226064,0.5250579145611082
634,530330227011,0.5250579145611082
635,530330227012,0.6119891332502081
636,530330227021,0.5250579145611082
637,530330227022,0.5250579145611082
638,530330227023,0.5250579145611082
639,530330227031,0.6409662061465746
640,530330227032,0.5250579145611082
641,530330228011,0.6409662061465746
642,530330228012,0.8727827893175075
643,530330228013,0.594602889512388
644,530330228014,0.8727827893175075
645,530330228021,0.5250579145611082
646,530330228022,0.5250579145611082
647,530330228023,0.5250579145611082
648,530330228031,0.5250579145611082
649,530330228032,0.5250579145611082
650,530330228033,0.8727827893175075
651,530330229011,0.8727827893175075
652,530330229012,0.6409662061465746
653,530330229021,0.5250579145611082
654,530330229022,0.5250579145611082
655,530330229023,0.5250579145611082
656,530330229024,0.5747328966691653
657,530330229025,0.8727827893175075
658,530330230001,0.594602889512388
659,530330230002,0.8727827893175075
660,530330230003,0.8727827893175075
661,530330230004,0.8727827893175075
662,530330231001,0.8727827893175075
663,530330231002,0.8727827893175075
664,530330231003,0.6913282260385026
665,530330232011,0.8727827893175075
666,530330232012,0.8727827893175075
667,530330232013,0.8727827893175075
668,530330232021,0.8727827893175075
669,530330232022,0.8727827893175075
670,530330232023,0.8727827893175075
671,530330233001,0.8727827893175075
672,530330233002,0.8727827893175075
673,530330233003,0.8727827893175075
674,530330233004,0.8727827893175075
675,530330234011,0.8727827893175075
676,530330234012,0.8727827893175075
677,530330234013,0.8727827893175075
678,530330234031,0.8575985375158971
679,530330234032,0.8727827893175075
680,530330234033,0.8575985375158971
681,530330234041,0.8424142857142867
682,530330234042,0.8424142857142867
683,530330235001,0.8727827893175075
684,530330235002,0.8727827893175075
685,530330235003,0.8727827893175075
686,530330236011,0.8727827893175075
687,530330236012,0.8727827893175075
688,530330236013,0.8727827893175075
689,530330236031,0.8727827893175075
690,530330236032,0.8727827893175075
691,530330236033,0.8727827893175075
692,530330236034,0.8727827893175075
693,530330236041,0.8727827893175075
694,530330236042,0.8727827893175075
695,530330236043,0.8727827893175075
696,530330236044,0.8727827893175075
697,530330237001,0.8727827893175075
698,530330237002,0.8727827893175075
699,530330237003,0.594602889512388
700,530330238011,0.8727827893175075
701,530330238012,0.8727827893175075
702,530330238031,0.8727827893175075
703,530330238032,0.8727827893175075
704,530330238041,0.8727827893175075
705,530330238042,0.8727827893175075
706,530330238043,0.8727827893175075
707,530330239001,0.8727827893175075
708,530330239002,0.8727827893175075
709,530330239003,0.8913956690688146
710,530330239004,0.8176894944645443
711,530330240001,0.6409662061465746
712,530330240002,0.8727827893175075
713,530330240003,0.8727827893175075
714,530330240004,0.8727827893175076
715,530330241001,0.6989203519393079
716,530330241002,0.8727827893175075
717,530330241003,0.8727827893175075
718,530330241004,0.8727827893175075
719,530330242001,0.8727827893175075
720,530330242002,0.6989203519393079
721,530330243001,0.9286214285714286
722,530330243002,0.9286214285714286
723,530330243003,0.9286214285714286
724,530330243004,0.9286214285714286
725,530330243005,0.9286214285714286
726,530330244001,0.9286214285714286
727,530330244002,0.9286214285714286
728,530330245001,0.9286214285714286
729,530330245002,0.9286214285714286
730,530330245003,0.9286214285714286
731,530330246011,0.9286214285714286
732,530330246012,0.9286214285714286
733,530330246013,0.9286214285714286
734,530330246021,0.9286214285714286
735,530330246022,0.9286214285714286
736,530330246023,0.9286214285714286
737,530330247011,0.8727827893175075
738,530330247012,0.8727827893175075
739,530330247013,0.8727827893175075
740,530330247021,0.7071302325581388
741,530330247022,0.7623477514779283
742,530330247023,0.7071302325581388
743,530330247024,0.8065217666137601
744,530330247025,0.7071302325581388
745,530330248001,0.8575985375158971
746,530330248002,0.8727827893175075
747,530330248003,0.8727827893175075
748,530330249011,0.8727827893175075
749,530330249012,0.8727827893175075
750,530330249013,0.8727827893175075
751,530330249014,0.8727827893175075
752,530330249021,0.8727827893175075
753,530330249022,0.8575985375158971
754,530330249023,0.8575985375158971
755,530330249031,0.8575985375158971
756,530330249032,0.8727827893175075
757,530330249033,0.8575985375158971
758,530330249034,0.8575985375158971
759,530330250011,0.7747722591362127
760,530330250012,0.8074424358633111
761,530330250013,0.817565270397718
762,530330250014,0.8727827893175075
763,530330250031,0.8424142857142867
764,530330250032,0.8424142857142867
765,530330250033,0.8424142857142867
766,530330250034,0.8424142857142867
767,530330250035,0.8424142857142867
768,530330250051,0.8424142857142867
769,530330250052,0.8626599547831005
770,530330250061,0.8424142857142867
771,530330250062,0.8424142857142867
772,530330250063,0.8424142857142867
773,530330251011,0.7071302325581388
774,530330251012,0.7071302325581388
775,530330251013,0.7071302325581388
776,530330251014,0.797319601328904
777,530330251021,0.797319601328904
778,530330251022,0.7071302325581388
779,530330251023,0.797319601328904
780,530330251024,0.7071302325581388
781,530330252001,0.7071302325581388
782,530330252002,0.7071302325581388
783,530330252003,0.7071302325581388
784,530330252004,0.7071302325581388
785,530330252005,0.7071302325581388
786,530330253011,0.7071302325581388
787,530330253012,0.7071302325581388
788,530330253013,0.7071302325581388
789,530330253021,0.7071302325581388
790,530330253022,0.7071302325581388
791,530330253023,0.7071302325581388
792,530330254001,0.7071302325581388
793,530330254002,0.7071302325581388
794,530330254003,0.7071302325581388
795,530330254004,0.7071302325581388
796,530330255001,0.7071302325581388
797,530330255002,0.7071302325581388
798,530330255003,0.7071302325581388
799,530330256011,0.7071302325581388
800,530330256012,0.7071302325581388
801,530330256013,0.7071302325581388
802,530330256021,0.7071302325581388
803,530330256022,0.7990558855098385
804,530330256023,0.7747722591362127
805,530330257011,0.7071302325581388
806,530330257012,0.7071302325581388
807,530330257013,0.7071302325581388
808,530330257014,0.7071302325581388
809,530330257015,0.7071302325581388
810,530330257021,0.7098598432093898
811,530330257022,0.7098598432093898
812,530330257023,0.7071302325581388
813,530330258031,0.7071302325581388
814,530330258032,0.7071302325581388
815,530330258033,0.7071302325581388
816,530330258041,0.7071302325581388
817,530330258042,0.7071302325581388
818,530330258043,0.7071302325581388
819,530330258051,0.7071302325581388
820,530330258052,0.7071302325581388
821,530330258053,0.7071302325581388
822,530330258061,0.7071302325581388
823,530330258062,0.7071302325581388
824,530330258063,0.7071302325581388
825,530330260011,0.706982185090508
826,530330260012,0.7071302325581388
827,530330260013,0.7071302325581388
828,530330260014,0.7071302325581388
829,530330260015,0.7071302325581388
830,530330260021,0.7071302325581388
831,530330260022,0.7071302325581388
832,530330260023,0.7071302325581388
833,530330260024,0.7071302325581388
834,530330261001,0.7071302325581388
835,530330261002,0.7071302325581388
836,530330261003,0.7071302325581388
837,530330261004,0.6958283742168412
838,530330261005,0.7071302325581388
839,530330262001,0.674478105254764
840,530330262002,0.6732246575342462
841,530330262003,0.6732246575342462
842,530330262004,0.6732246575342462
843,530330263001,0.6956309775933337
844,530330263002,0.6732246575342462
845,530330264001,0.6536558618411918
846,530330264002,0.6116807460890502
847,530330264003,0.6433985432669926
848,530330264004,0.6592574418559638
849,530330264005,0.675116340444935
850,530330265001,0.6592574418559638
851,530330265002,0.6116807460890502
852,530330265003,0.6116807460890502
853,530330266001,0.6116807460890502
854,530330266002,0.6116807460890502
855,530330267001,0.6116807460890502
856,530330267002,0.6116807460890502
857,530330267003,0.6116807460890502
858,530330267004,0.6116807460890502
859,530330268011,0.6116807460890502
860,530330268012,0.6116807460890502
861,530330268013,0.6116807460890502
862,530330268014,0.6116807460890502
863,530330268021,0.6116807460890502
864,530330268022,0.6116807460890502
865,530330268023,0.6116807460890502
866,530330268024,0.6116807460890502
867,530330270001,0.6116807460890502
868,530330270002,0.6116807460890502
869,530330270003,0.6116807460890502
870,530330271001,0.6527100203858475
871,530330271002,0.6116807460890502
872,530330272001,0.6732246575342462
