county,tract,bg,state,BlockGroup,sduni14,sdelm14,sdsec14,sdbest14,sdbesttype14,cd114,hsa,stab,cntyname,eschlnm14,sschlnm14,uschlnm14,bschlnm14,hsaname,intptlon,intptlat,pop14,afact
53033,242.00,2,53,530330242002,390, , ,390,u,1, ,WA,King WA,53,53,Bellevue School District,Bellevue School District, ,-122.224659,47.606107,0,0
53033,242.00,2,53,530330242002,390, , ,390,u,1,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.235627,47.629445,1695.207639,1
53033,242.00,2,53,530330242002,4230, , ,4230,u,1, ,WA,King WA,53,53,Lake Washington School District,Lake Washington School District, ,-122.222505,47.661854,0,0
53033,243.00,1,53,530330243001,4980, , ,4980,u,9, ,WA,King WA,53,53,Mercer Island School District,Mercer Island School District, ,-122.253595,47.58974,0,0
53033,243.00,1,53,530330243001,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.23707,47.590815,1313.947471,1
53033,243.00,2,53,530330243002,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.232142,47.583392,2132.472126,1
53033,243.00,3,53,530330243003,4980, , ,4980,u,9, ,WA,King WA,53,53,Mercer Island School District,Mercer Island School District, ,-122.240534,47.573829,0,0
53033,243.00,3,53,530330243003,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.239862,47.577873,1369.95179,1
53033,243.00,4,53,530330243004,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.238382,47.584087,1620.894217,1
53033,243.00,5,53,530330243005,4980, , ,4980,u,9, ,WA,King WA,53,53,Mercer Island School District,Mercer Island School District, ,-122.260878,47.586993,0,0
53033,243.00,5,53,530330243005,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.248267,47.585701,1376.413826,1
53033,244.00,1,53,530330244001,4980, , ,4980,u,9, ,WA,King WA,53,53,Mercer Island School District,Mercer Island School District, ,-122.203849,47.579579,0,0
53033,244.00,1,53,530330244001,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.213923,47.580171,1186.860749,1
53033,244.00,2,53,530330244002,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.221259,47.579076,1920.301919,1
53033,245.00,1,53,530330245001,4980, , ,4980,u,9, ,WA,King WA,53,53,Mercer Island School District,Mercer Island School District, ,-122.205178,47.558823,0,0
53033,245.00,1,53,530330245001,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.212459,47.566003,2217.555609,1
53033,245.00,2,53,530330245002,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.22079,47.568517,1462.574316,1
53033,245.00,3,53,530330245003,4980, , ,4980,u,9, ,WA,King WA,53,53,Mercer Island School District,Mercer Island School District, ,-122.238824,47.562736,0,0
53033,245.00,3,53,530330245003,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.22964,47.567117,1268.713214,1
53033,246.01,1,53,530330246011,4980, , ,4980,u,9, ,WA,King WA,53,53,Mercer Island School District,Mercer Island School District, ,-122.205784,47.545777,0,0
53033,246.01,1,53,530330246011,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.214967,47.547989,1652.127394,1
53033,246.01,2,53,530330246012,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.226409,47.549796,1420.571078,1
53033,246.01,3,53,530330246013,4980, , ,4980,u,9, ,WA,King WA,53,53,Mercer Island School District,Mercer Island School District, ,-122.243774,47.542328,0,0
53033,246.01,3,53,530330246013,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.232559,47.54575,1560.581874,1
53033,246.02,1,53,530330246021,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.225646,47.536721,1022.078812,1
53033,246.02,2,53,530330246022,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.226584,47.53387,2176.629377,1
53033,246.02,3,53,530330246023,4980, , ,4980,u,9, ,WA,King WA,53,53,Mercer Island School District,Mercer Island School District, ,-122.239592,47.532654,0,0
53033,246.02,3,53,530330246023,4980, , ,4980,u,9,50054,WA,King WA,53,53,Mercer Island School District,Mercer Island School District,WA- SEATTLE,-122.229573,47.53154,745.288238,1
53033,247.01,1,53,530330247011,390, , ,390,u,9, ,WA,King WA,53,53,Bellevue School District,Bellevue School District, ,-122.191592,47.557624,0,0
53033,247.01,1,53,530330247011,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.179644,47.567334,1317.17849,1
53033,247.01,2,53,530330247012,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.177116,47.555441,1637.049309,1
53033,247.01,3,53,530330247013,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.18289,47.557588,920.840236,1
53033,247.02,1,53,530330247021,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.188411,47.524656,2120.625058,1
53033,247.02,2,53,530330247022,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.177329,47.549544,168.012955,0.11954
53033,247.02,2,53,530330247022,7230, , ,7230,u,9,50005,WA,King WA,53,53,Renton School District,Renton School District,WA- BELLEVUE,-122.177216,47.545134,720.517097,0.512643
53033,247.02,2,53,530330247022,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.182317,47.543563,516.96294,0.367816
53033,247.02,3,53,530330247023,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.180518,47.533265,1824.448374,1
53033,247.02,4,53,530330247024,390, , ,390,u,9, ,WA,King WA,53,53,Bellevue School District,Bellevue School District, ,-122.192689,47.555191,0,0
53033,247.02,4,53,530330247024,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.19377,47.55282,0,0
53033,247.02,4,53,530330247024,390, , ,390,u,9,50050,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- RENTON,-122.187384,47.549951,417.878376,0.321992
53033,247.02,4,53,530330247024,7230, , ,7230,u,9, ,WA,King WA,53,53,Renton School District,Renton School District, ,-122.195811,47.547696,0,0
53033,247.02,4,53,530330247024,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.187661,47.546174,879.914003,0.678008
53033,247.02,5,53,530330247025,7230, , ,7230,u,9, ,WA,King WA,53,53,Renton School District,Renton School District, ,-122.203379,47.535721,0,0
53033,247.02,5,53,530330247025,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.192166,47.538635,953.15042,1
53033,248.00,1,53,530330248001,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.133329,47.573475,1069.467081,0.922005
53033,248.00,1,53,530330248001,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.117013,47.571677,90.468514,0.077994
53033,248.00,2,53,530330248002,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.149774,47.574548,2334.949277,1
53033,248.00,3,53,530330248003,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.166121,47.573082,2609.585838,1
53033,249.01,1,53,530330249011,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.148288,47.566741,1129.779424,1
53033,249.01,2,53,530330249012,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.156915,47.565006,1729.671835,1
53033,249.01,3,53,530330249013,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.15585,47.557593,1259.020159,1
53033,249.01,4,53,530330249014,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.165927,47.563204,1284.868306,1
53033,249.02,1,53,530330249021,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.141364,47.563507,1191.168773,1
53033,249.02,2,53,530330249022,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.132182,47.563227,1434.572157,0.769942
53033,249.02,2,53,530330249022,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.124146,47.564963,428.648437,0.230058
53033,249.02,3,53,530330249023,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.130124,47.569321,960.689463,0.930135
53033,249.02,3,53,530330249023,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.124835,47.569885,72.15941,0.069864
53033,249.03,1,53,530330249031,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.131384,47.557248,991.92264,0.461192
53033,249.03,1,53,530330249031,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.126423,47.555795,1158.858589,0.538808
53033,249.03,2,53,530330249032,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.143416,47.552591,2117.39404,1
53033,249.03,3,53,530330249033,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.145948,47.548232,1125.4714,0.778109
53033,249.03,3,53,530330249033,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.135279,47.544596,320.947825,0.221891
53033,249.03,4,53,530330249034,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.158431,47.549154,880.991009,0.525032
53033,249.03,4,53,530330249034,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.137696,47.542256,796.984532,0.474968
53033,250.01,1,53,530330250011,3750, , ,3750,u,9,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.168007,47.526487,156.165888,0.16165
53033,250.01,1,53,530330250011,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.170839,47.526666,809.908605,0.83835
53033,250.01,2,53,530330250012,390, , ,390,u,9,50050,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- RENTON,-122.167592,47.539615,46.311263,0.031641
53033,250.01,2,53,530330250012,3750, , ,3750,u,9,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.16695,47.535105,515.885933,0.352465
53033,250.01,2,53,530330250012,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.172265,47.536419,901.454126,0.615894
53033,250.01,3,53,530330250013,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.170043,47.546177,850.834838,0.553997
53033,250.01,3,53,530330250013,390, , ,390,u,9,50050,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- RENTON,-122.167057,47.541506,257.404464,0.167602
53033,250.01,3,53,530330250013,7230, , ,7230,u,9,50005,WA,King WA,53,53,Renton School District,Renton School District,WA- BELLEVUE,-122.172702,47.543324,427.571431,0.278401
53033,250.01,4,53,530330250014,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.172036,47.554683,1026.386836,1
53033,250.03,1,53,530330250031,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.113157,47.56499,1292.407349,1
53033,250.03,2,53,530330250032,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.113142,47.561248,1276.252257,1
53033,250.03,3,53,530330250033,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.095151,47.558806,1002.692701,0.712318
53033,250.03,3,53,530330250033,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.106495,47.555215,404.954303,0.287682
53033,250.03,4,53,530330250034,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.091053,47.553241,653.742717,0.466923
53033,250.03,4,53,530330250034,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.110771,47.550857,746.365244,0.533077
53033,250.03,5,53,530330250035,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.120606,47.550147,1965.536176,1
53033,250.05,1,53,530330250051,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.139037,47.515808,6.462037,0.002022
53033,250.05,1,53,530330250051,3750, , ,3750,u,9,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.148994,47.527544,3189.015133,0.997978
53033,250.05,2,53,530330250052,390, , ,390,u,9,50005,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- BELLEVUE,-122.16424,47.543352,0,0
53033,250.05,2,53,530330250052,390, , ,390,u,9,50050,WA,King WA,53,53,Bellevue School District,Bellevue School District,WA- RENTON,-122.164801,47.541542,0,0
53033,250.05,2,53,530330250052,3750, , ,3750,u,9,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.160181,47.538298,1807.216276,1
53033,250.06,1,53,530330250061,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.120924,47.540987,1268.713214,1
53033,250.06,1,53,530330250061,3750, , ,3750,u,9,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.129218,47.534971,0,0
53033,250.06,2,53,530330250062,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.070909,47.534018,2757.135677,1
53033,250.06,3,53,530330250063,3750, , ,3750,u,8,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.094686,47.526979,1327.948551,0.913333
53033,250.06,3,53,530330250063,3750, , ,3750,u,9,50005,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- BELLEVUE,-122.084887,47.544369,126.009717,0.086667
53033,251.01,1,53,530330251011,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.160391,47.50178,1842.757478,1
53033,251.01,2,53,530330251012,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.161903,47.507137,1190.091767,1
53033,251.01,3,53,530330251013,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.15964,47.511861,1184.706736,1
53033,251.01,4,53,530330251014,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.144789,47.510295,91.545521,0.045189
53033,251.01,4,53,530330251014,3750, , ,3750,u,9,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.14648,47.510413,565.428215,0.279107
53033,251.01,4,53,530330251014,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.152458,47.509835,1368.874784,0.675704
53033,251.02,1,53,530330251021,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.135212,47.504316,700.053981,0.496562
53033,251.02,1,53,530330251021,3750, , ,3750,u,9,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.145405,47.502569,412.493345,0.29259
53033,251.02,1,53,530330251021,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.149694,47.500498,297.25369,0.210848
53033,251.02,2,53,530330251022,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.160609,47.49195,1767.36705,1
53033,251.02,3,53,530330251023,3750, , ,3750,u,8,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.131705,47.493319,646.203674,0.2
53033,251.02,3,53,530330251023,3750, , ,3750,u,9,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.141617,47.492245,1919.224913,0.594
53033,251.02,3,53,530330251023,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.14979,47.492953,665.589785,0.206
53033,251.02,4,53,530330251024,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.155714,47.494299,1621.971223,1
53033,252.00,1,53,530330252001,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.190593,47.514434,1361.335741,1
53033,252.00,2,53,530330252002,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.192745,47.505197,2540.657447,1
53033,252.00,3,53,530330252003,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.183892,47.506444,1515.347616,1
53033,252.00,4,53,530330252004,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.176004,47.508998,1717.824768,1
53033,252.00,5,53,530330252005,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.171346,47.51263,1404.415986,1
53033,253.01,1,53,530330253011,7230, , ,7230,u,9, ,WA,King WA,53,53,Renton School District,Renton School District, ,-122.207014,47.515267,0,0
53033,253.01,1,53,530330253011,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.201783,47.512578,1828.756399,1
53033,253.01,2,53,530330253012,7230, , ,7230,u,9, ,WA,King WA,53,53,Renton School District,Renton School District, ,-122.209651,47.522284,0,0
53033,253.01,2,53,530330253012,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.203157,47.522782,1697.361651,1
53033,253.01,3,53,530330253013,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.20179,47.48918,1863.220595,1
53033,253.02,1,53,530330253021,7230, , ,7230,u,9, ,WA,King WA,53,53,Renton School District,Renton School District, ,-122.205818,47.504861,0,0
53033,253.02,1,53,530330253021,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.207097,47.488642,1877.221674,1
53033,253.02,2,53,530330253022,7230, , ,7230,u,9, ,WA,King WA,53,53,Renton School District,Renton School District, ,-122.226574,47.506516,0,0
53033,253.02,2,53,530330253022,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.216558,47.483215,1274.098245,0.842592
53033,253.02,2,53,530330253022,7230, , ,7230,u,9,50054,WA,King WA,53,53,Renton School District,Renton School District,WA- SEATTLE,-122.226845,47.504328,238.018353,0.157407
53033,253.02,3,53,530330253023,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.208989,47.475771,1312.870465,1
53033,254.00,1,53,530330254001,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.178434,47.496354,1409.801016,1
53033,254.00,2,53,530330254002,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.184913,47.500509,1807.216276,1
53033,254.00,3,53,530330254003,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.18746,47.488642,2946.688755,1
53033,254.00,4,53,530330254004,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.186991,47.495808,1294.561361,1
53033,255.00,1,53,530330255001,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.169658,47.490351,1971.998213,1
53033,255.00,2,53,530330255002,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.169827,47.501669,1539.041751,1
53033,255.00,3,53,530330255003,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.170681,47.495837,1702.746682,1
53033,256.01,1,53,530330256011,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.161243,47.482875,1220.247939,1
53033,256.01,2,53,530330256012,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.166844,47.484638,1658.589431,1
53033,256.01,3,53,530330256013,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.183837,47.482214,2442.649889,1
53033,256.02,1,53,530330256021,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.157815,47.481114,1882.606705,1
53033,256.02,2,53,530330256022,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.14601,47.473798,1221.324945,1
53033,256.02,2,53,530330256022,8760, , ,8760,u,9,50050,WA,King WA,53,53,Tahoma School District,Tahoma School District,WA- RENTON,-122.136508,47.469444,0,0
53033,256.02,3,53,530330256023,3750, , ,3750,u,9,50050,WA,King WA,53,53,Issaquah School District,Issaquah School District,WA- RENTON,-122.13925,47.486671,535.272044,0.191744
53033,256.02,3,53,530330256023,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.141541,47.481516,2256.32783,0.808256
53033,257.01,1,53,530330257011,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.188839,47.474303,1099.623253,1
53033,257.01,2,53,530330257012,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.197597,47.470349,1214.862908,1
53033,257.01,3,53,530330257013,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.176512,47.470189,1256.866147,1
53033,257.01,4,53,530330257014,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.199759,47.463301,901.454126,1
53033,257.01,5,53,530330257015,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.202771,47.468814,1499.192525,1
53033,257.02,1,53,530330257021,3960, , ,3960,u,9,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.153002,47.458018,4.308024,0.00313
53033,257.02,1,53,530330257021,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.15753,47.465428,1372.105802,0.99687
53033,257.02,2,53,530330257022,3960, , ,3960,u,8,50050,WA,King WA,53,53,Kent School District,Kent School District,WA- RENTON,-122.153693,47.455832,0,0
53033,257.02,2,53,530330257022,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.162174,47.458927,1044.69594,1
53033,257.02,3,53,530330257023,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.177408,47.464902,1343.026637,1
53033,258.03,1,53,530330258031,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.175105,47.451604,1633.81829,1
53033,258.03,2,53,530330258032,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.182986,47.450285,1577.813972,1
53033,258.03,3,53,530330258033,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.177109,47.447227,1824.448374,1
53033,258.04,1,53,530330258041,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.176597,47.460386,1532.579714,1
53033,258.04,2,53,530330258042,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.174961,47.45646,1191.168773,1
53033,258.04,3,53,530330258043,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.161238,47.450739,1276.252257,1
53033,258.05,1,53,530330258051,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.191902,47.448522,1906.30084,1
53033,258.05,2,53,530330258052,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.197148,47.453702,1220.247939,1
53033,258.05,3,53,530330258053,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.193173,47.459845,1774.906092,1
53033,258.06,1,53,530330258061,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.209837,47.453633,1379.644845,1
53033,258.06,2,53,530330258062,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.203999,47.446846,2107.700985,1
53033,258.06,3,53,530330258063,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.209239,47.462179,1848.142509,1
53033,260.01,1,53,530330260011,7230, , ,7230,u,9,50054,WA,King WA,53,53,Renton School District,Renton School District,WA- SEATTLE,-122.241821,47.506186,1252.558122,0.91647
53033,260.01,1,53,530330260011,7710, , ,7710,u,9,50054,WA,King WA,53,53,Seattle School District,Seattle School District,WA- SEATTLE,-122.24473,47.50423,114.162649,0.08353
53033,260.01,2,53,530330260012,7230, , ,7230,u,9,50054,WA,King WA,53,53,Renton School District,Renton School District,WA- SEATTLE,-122.234462,47.504315,928.379279,1
53033,260.01,3,53,530330260013,7230, , ,7230,u,9,50054,WA,King WA,53,53,Renton School District,Renton School District,WA- SEATTLE,-122.232119,47.499862,1039.31091,1
53033,260.01,4,53,530330260014,7230, , ,7230,u,9,50054,WA,King WA,53,53,Renton School District,Renton School District,WA- SEATTLE,-122.232328,47.491789,1103.931277,1
53033,260.01,5,53,530330260015,7230, , ,7230,u,9,50054,WA,King WA,53,53,Renton School District,Renton School District,WA- SEATTLE,-122.240407,47.497065,1241.788061,1
53033,260.02,1,53,530330260021,7230, , ,7230,u,9,50050,WA,King WA,53,53,Renton School District,Renton School District,WA- RENTON,-122.239827,47.479307,3589.661411,1
